Unnamed: 0,id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Female,Male,Loyal Customer,disloyal Customer,Business travel,Personal Travel,Business,Eco,Eco Plus,satisfaction
20967,73589,45,204,1,4,4,4,2,1,2,2,3,4,4,4,4,2,0,1.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
20968,63796,27,1721,2,4,2,5,5,2,5,5,1,3,3,5,2,5,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20969,31096,20,614,3,0,3,1,4,3,4,4,4,5,5,4,2,4,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
20970,57180,11,2227,4,1,4,2,4,4,4,4,1,5,1,3,1,4,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
20971,105907,21,283,3,1,4,3,3,4,4,3,3,2,3,4,4,3,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
20972,6129,40,3676,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20973,95859,51,2623,2,2,2,2,5,5,4,4,4,4,4,3,4,5,25,25.0,1,0,1,0,1,0,1,0,0,satisfied
20974,9478,38,322,4,5,4,1,5,4,3,3,3,4,3,3,3,4,105,102.0,1,0,1,0,0,1,1,0,0,neutral or dissatisfied
20975,54721,10,787,4,4,4,1,3,4,3,3,3,2,5,5,5,3,1,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20976,79174,40,2422,4,4,4,4,5,5,5,5,3,4,4,5,4,5,89,80.0,0,1,1,0,1,0,1,0,0,satisfied
20977,93988,49,1218,2,3,2,3,4,2,4,4,5,4,1,3,1,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20978,2238,37,459,3,3,3,4,5,3,5,5,2,4,3,2,4,5,0,0.0,0,1,0,1,1,0,0,0,1,neutral or dissatisfied
20979,112719,25,605,1,5,1,1,4,1,4,4,2,5,4,5,5,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20980,90577,49,271,4,4,4,4,4,4,5,4,4,4,4,4,4,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20981,79459,51,3717,3,3,3,3,2,4,4,4,4,4,4,5,4,3,0,1.0,0,1,1,0,1,0,1,0,0,satisfied
20982,110490,47,883,2,0,1,2,1,3,5,1,1,1,1,2,1,3,15,9.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20983,59755,48,3279,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20984,74545,30,2756,1,1,1,1,5,5,5,5,3,2,5,4,4,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20985,28334,27,867,1,1,1,4,4,1,4,4,1,2,3,1,3,4,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20986,74284,44,2311,4,4,4,4,5,5,4,4,4,4,4,5,4,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20987,78091,67,152,3,2,0,3,2,4,4,5,5,0,5,4,5,2,4,0.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
20988,28906,25,3547,2,2,2,2,5,5,5,5,5,5,1,4,4,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20989,87575,37,432,3,2,4,4,1,4,1,1,3,5,3,2,4,1,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
20990,42261,14,550,2,4,4,4,2,2,1,2,1,5,3,3,3,2,0,9.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
20991,23285,44,979,3,4,4,4,5,3,5,3,3,3,3,1,3,3,8,0.0,1,0,1,0,1,0,0,1,0,satisfied
20992,129872,32,337,4,2,4,2,4,4,4,4,5,1,3,5,1,4,0,1.0,1,0,1,0,1,0,0,0,1,satisfied
20993,40775,52,584,3,3,3,3,1,2,3,3,3,3,3,2,3,3,0,62.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
20994,67823,52,771,4,4,4,4,4,2,1,3,3,4,3,1,3,3,57,51.0,1,0,1,0,1,0,0,1,0,satisfied
20995,18675,42,190,1,4,1,2,3,1,3,3,5,4,5,5,5,3,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20996,70957,34,2948,1,1,1,1,4,5,4,4,4,4,4,5,4,3,11,0.0,0,1,1,0,1,0,1,0,0,satisfied
20997,62739,26,2367,4,4,4,4,4,2,2,3,2,4,4,2,3,2,282,280.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
20998,8331,50,3781,4,4,2,4,3,5,5,5,5,5,5,4,5,5,15,3.0,1,0,1,0,1,0,1,0,0,satisfied
20999,19784,31,1532,1,1,1,1,1,1,1,1,3,2,4,1,3,1,13,12.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
21000,61600,50,1379,5,5,1,5,5,5,5,5,5,5,5,5,5,4,19,0.0,1,0,1,0,1,0,1,0,0,satisfied
21001,55657,64,296,3,5,3,5,4,3,4,4,4,4,4,2,1,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21002,99104,32,3970,4,4,4,4,5,5,5,5,4,4,5,3,4,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21003,8278,33,530,1,5,2,1,1,2,1,1,3,3,5,5,4,1,8,6.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21004,77660,28,689,3,3,3,3,5,5,5,5,4,3,4,5,4,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21005,91761,65,590,2,1,1,1,1,4,4,2,2,2,2,2,2,3,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
21006,105761,23,263,1,1,1,1,5,5,5,5,2,1,5,3,5,5,10,0.0,0,1,1,0,1,0,1,0,0,satisfied
21007,108027,44,306,3,3,3,3,2,5,4,4,4,4,4,5,4,5,2,0.0,0,1,1,0,1,0,1,0,0,satisfied
21008,86904,49,341,1,3,3,3,5,2,3,1,1,1,1,1,1,2,67,61.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21009,106997,33,937,2,2,2,4,4,2,4,4,4,5,4,4,4,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21010,81849,36,1501,0,4,0,3,4,0,4,4,5,4,5,5,5,4,0,0.0,1,0,0,1,0,1,0,1,0,satisfied
21011,120974,31,1898,2,4,5,5,2,2,2,2,4,1,3,2,3,2,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21012,33101,13,201,4,5,0,3,3,0,3,3,5,5,4,5,1,3,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
21013,22816,40,147,4,2,2,2,4,4,4,1,4,3,2,4,2,4,146,156.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
21014,16078,70,744,3,2,3,4,1,3,1,1,4,3,3,4,4,1,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21015,127693,45,2133,1,1,1,1,4,4,4,2,2,2,2,4,2,3,19,12.0,1,0,1,0,1,0,1,0,0,satisfied
21016,54209,13,1504,4,2,2,2,4,4,5,4,3,1,5,3,2,4,8,1.0,1,0,1,0,1,0,0,0,1,satisfied
21017,127678,52,2153,1,5,1,3,2,4,4,3,3,1,3,4,3,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21018,118537,11,2360,1,5,2,5,1,1,1,1,4,1,3,1,3,1,17,16.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21019,61886,37,636,2,3,2,3,1,2,1,1,1,4,4,2,4,1,22,14.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
21020,30459,56,991,3,2,3,4,5,3,5,5,4,3,4,2,4,5,12,3.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21021,118740,21,368,2,1,2,3,3,2,5,3,2,4,4,2,4,3,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21022,108701,11,577,2,4,2,1,4,2,4,4,3,5,5,4,4,4,1,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
21023,61256,34,967,1,5,1,5,4,1,5,4,5,2,4,4,5,4,5,11.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21024,123435,29,2296,1,4,1,3,4,1,4,4,5,2,3,5,4,4,8,0.0,0,1,1,0,0,1,1,0,0,neutral or dissatisfied
21025,126171,22,650,2,0,2,1,4,2,4,4,3,2,5,5,4,4,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
21026,59272,34,4243,5,5,5,5,5,5,5,4,5,2,5,5,5,5,4,1.0,0,1,1,0,1,0,0,1,0,satisfied
21027,128928,57,1989,3,3,3,3,3,4,4,5,5,5,5,5,5,4,2,0.0,0,1,1,0,1,0,1,0,0,satisfied
21028,126115,34,468,3,3,3,4,5,3,5,5,4,5,5,3,5,5,3,4.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
21029,102957,18,719,3,4,3,3,4,3,1,4,5,5,4,4,5,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21030,111937,52,533,4,4,4,4,5,4,5,5,5,5,5,4,5,4,5,0.0,1,0,1,0,1,0,1,0,0,satisfied
21031,125786,53,3011,5,5,5,5,2,4,4,4,4,4,4,3,4,3,0,2.0,0,1,1,0,1,0,1,0,0,satisfied
21032,108630,24,1547,4,1,1,1,4,4,4,4,2,3,4,4,4,4,7,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
21033,21767,24,341,5,1,1,1,5,5,5,5,2,3,2,5,1,5,0,0.0,0,1,1,0,1,0,0,1,0,satisfied
21034,21894,47,3425,3,3,3,3,3,2,5,5,5,5,5,5,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21035,110994,47,3777,5,5,5,5,4,5,5,4,4,4,5,4,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21036,9832,8,476,4,2,4,3,4,4,4,4,1,5,4,2,3,4,1,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21037,90085,60,3959,5,5,5,5,3,5,4,4,4,4,4,3,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21038,49293,62,2639,4,4,4,4,5,3,1,5,5,5,5,2,5,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21039,68937,24,646,4,3,2,3,4,4,4,2,1,4,4,4,2,4,227,209.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
21040,90343,37,594,3,3,5,3,3,5,5,5,5,5,5,3,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21041,75100,45,1744,3,3,3,3,5,3,5,4,4,4,4,4,4,5,9,0.0,1,0,1,0,1,0,1,0,0,satisfied
21042,84651,29,363,3,3,3,1,5,3,5,5,4,3,4,5,4,5,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
21043,113633,60,407,2,4,4,3,1,4,1,1,1,1,4,4,3,1,14,12.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21044,70426,24,187,0,4,0,4,1,0,1,1,4,4,5,5,4,1,15,4.0,0,1,0,1,1,0,1,0,0,satisfied
21045,30161,17,82,1,3,1,3,5,1,5,5,5,5,2,4,2,5,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21046,75311,55,2486,1,1,1,1,4,4,4,4,2,4,5,4,5,4,15,27.0,0,1,1,0,1,0,1,0,0,satisfied
21047,40840,40,132,3,3,3,3,1,3,1,1,3,4,5,4,5,1,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
21048,20333,26,287,3,4,3,1,4,3,4,4,2,4,4,3,2,4,17,9.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
21049,42446,30,866,2,1,1,4,1,1,1,1,4,5,1,4,4,1,1,2.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
21050,63097,37,967,2,2,2,5,4,2,4,4,3,2,4,3,4,4,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
21051,17089,53,416,4,3,3,3,3,3,2,4,4,4,4,1,4,3,3,1.0,1,0,1,0,1,0,0,1,0,satisfied
21052,114037,47,3704,1,1,2,1,5,4,5,5,5,5,5,3,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21053,3085,24,594,1,1,1,1,4,4,4,4,5,4,4,4,5,4,10,25.0,0,1,1,0,1,0,1,0,0,satisfied
21054,58221,57,925,3,5,3,1,1,3,1,1,4,3,5,5,4,1,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21055,31022,70,391,4,1,4,2,4,3,3,4,4,4,4,2,4,1,20,47.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21056,28898,26,1543,2,2,2,2,4,4,4,4,1,3,1,1,5,4,27,19.0,0,1,1,0,1,0,1,0,0,satisfied
21057,123401,49,1337,1,1,1,1,5,4,5,2,2,2,2,3,2,4,0,2.0,1,0,1,0,1,0,1,0,0,satisfied
21058,67098,38,1102,3,3,3,3,5,3,5,5,4,2,3,3,3,5,4,12.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
21059,65867,50,1389,5,5,5,4,4,5,4,4,4,4,5,3,4,4,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
21060,97079,42,1390,5,5,5,5,5,5,4,5,5,5,5,3,5,5,6,0.0,1,0,1,0,1,0,1,0,0,satisfied
21061,122375,54,529,3,1,1,1,3,3,3,3,3,5,3,2,4,3,0,0.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
21062,3167,36,2097,3,3,2,3,4,4,5,3,3,3,3,4,3,3,20,5.0,0,1,1,0,1,0,1,0,0,satisfied
21063,89423,55,151,1,1,1,1,4,4,3,5,5,5,3,1,5,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21064,61684,55,1504,4,4,4,4,3,5,5,2,2,2,2,5,2,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21065,72964,24,2634,5,5,5,5,5,5,5,5,4,2,4,4,5,5,17,0.0,1,0,1,0,1,0,1,0,0,satisfied
21066,98186,51,3542,2,2,2,2,2,5,5,4,4,5,4,4,4,4,67,59.0,0,1,1,0,1,0,1,0,0,satisfied
21067,53403,57,2253,2,5,5,5,4,2,4,2,2,2,2,1,2,3,11,17.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21068,126599,59,1337,3,2,2,2,2,4,4,3,3,3,3,4,3,1,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
21069,44329,38,412,2,3,2,4,2,2,2,2,1,1,3,1,4,2,19,8.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
21070,5037,48,2629,0,5,0,2,3,5,4,4,4,4,4,4,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21071,49720,54,109,1,0,0,4,3,1,2,3,1,5,3,4,3,3,0,0.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
21072,102641,50,3410,2,5,2,2,5,4,5,5,5,5,5,4,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21073,56402,49,719,5,5,5,3,2,5,2,2,3,4,4,3,5,2,16,20.0,0,1,0,1,1,0,1,0,0,satisfied
21074,118145,43,1044,1,1,4,1,5,4,5,5,5,4,5,5,5,5,1,12.0,1,0,1,0,1,0,1,0,0,satisfied
21075,114785,39,2883,1,1,1,1,2,4,5,5,5,5,5,3,5,5,22,25.0,1,0,1,0,1,0,1,0,0,satisfied
21076,76570,30,1720,4,3,3,3,4,3,4,4,2,4,3,3,4,4,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
21077,43611,60,190,2,2,2,2,2,4,1,5,5,5,3,2,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21078,128186,27,1972,3,0,3,3,1,3,1,1,3,5,4,4,5,1,1,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21079,50041,61,134,2,4,4,4,3,3,4,2,2,2,2,1,2,2,0,0.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
21080,10109,51,391,3,4,3,3,1,3,1,1,3,2,1,4,2,1,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21081,44984,63,222,4,4,4,4,1,1,1,4,4,4,5,3,4,5,5,1.0,0,1,1,0,1,0,1,0,0,satisfied
21082,27909,37,811,3,3,3,3,3,3,5,4,2,3,3,5,1,5,0,14.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
21083,61115,48,120,4,4,0,4,4,0,4,4,1,5,5,4,4,4,9,2.0,0,1,1,0,0,1,0,1,0,satisfied
21084,71410,56,1829,1,3,3,3,3,4,4,1,1,1,1,1,1,2,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21085,20126,40,416,3,3,3,3,3,3,3,3,4,1,2,3,2,3,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21086,4040,16,479,1,1,1,4,1,1,1,1,3,3,3,2,4,1,43,27.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
21087,70416,29,1562,2,3,3,3,2,2,2,2,3,1,2,4,2,2,0,0.0,0,1,1,0,1,0,0,0,1,neutral or dissatisfied
21088,69445,9,1096,1,1,1,4,4,1,4,4,2,5,2,3,4,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21089,74712,30,1235,4,4,4,3,2,4,4,2,5,4,2,5,3,2,0,4.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21090,10194,58,316,4,4,4,4,3,4,3,3,4,5,5,5,5,3,33,30.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
21091,32773,37,3878,1,1,1,1,3,4,3,1,1,2,1,1,1,3,0,4.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
21092,98904,34,543,5,5,4,5,2,5,4,4,4,4,4,3,4,5,6,6.0,1,0,1,0,1,0,1,0,0,satisfied
21093,103014,37,460,3,3,3,1,3,3,3,3,4,5,4,5,4,3,42,71.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
21094,14085,39,371,4,4,4,4,2,3,2,4,4,5,4,2,4,1,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21095,110233,28,1721,1,1,1,1,4,4,4,4,5,2,5,5,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21096,108242,27,895,1,5,5,5,1,1,1,1,4,5,4,4,4,1,6,9.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21097,71244,53,733,2,3,3,3,3,3,3,2,2,2,2,2,2,3,1,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21098,8645,39,2977,3,1,3,3,5,5,5,4,4,4,4,4,4,3,0,19.0,1,0,1,0,1,0,1,0,0,satisfied
21099,59580,39,1892,1,1,1,1,3,4,4,3,3,4,3,4,3,3,15,0.0,0,1,1,0,1,0,1,0,0,satisfied
21100,31267,32,3432,3,3,3,3,5,5,5,5,2,4,4,2,5,5,41,64.0,0,1,1,0,1,0,1,0,0,satisfied
21101,49618,33,109,3,0,3,4,1,3,1,1,4,3,4,5,4,1,3,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
21102,71455,43,467,2,4,2,3,4,2,4,4,3,2,1,4,2,4,23,54.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
21103,108299,51,1750,2,2,2,2,3,3,4,2,2,2,2,4,2,5,14,0.0,0,1,1,0,1,0,1,0,0,satisfied
21104,119777,42,2666,2,1,1,1,4,4,4,2,2,3,2,2,2,1,2,54.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21105,63694,38,3857,1,4,3,4,5,3,3,1,1,1,1,4,1,4,0,28.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21106,38291,10,1180,3,5,3,1,2,3,1,2,3,5,3,5,4,2,13,19.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
21107,5179,46,3826,3,3,3,3,5,5,5,4,2,5,4,5,5,5,247,254.0,1,0,1,0,1,0,1,0,0,satisfied
21108,98888,38,991,3,4,4,3,2,4,2,2,4,5,3,2,4,2,0,2.0,1,0,0,1,1,0,0,0,1,neutral or dissatisfied
21109,23730,14,212,2,4,2,1,5,2,3,5,5,3,4,5,4,5,12,9.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
21110,85765,42,666,5,5,5,5,3,4,4,4,4,4,4,5,4,4,5,0.0,1,0,1,0,1,0,1,0,0,satisfied
21111,76444,45,405,2,4,4,4,2,2,2,2,1,3,4,2,3,2,0,0.0,0,1,1,0,1,0,0,0,1,neutral or dissatisfied
21112,9106,44,3520,4,4,4,4,5,4,4,3,3,3,3,3,3,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21113,87291,22,577,5,5,5,3,1,5,1,1,4,2,5,3,4,1,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
21114,6749,42,1956,0,4,0,2,4,5,5,3,3,3,3,4,3,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21115,86467,75,394,3,1,3,4,3,3,3,3,4,1,3,4,4,3,26,23.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
21116,81284,22,1020,1,3,1,2,2,1,4,2,5,5,4,1,5,2,7,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21117,120781,16,678,1,5,2,1,2,2,2,2,1,2,5,5,3,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21118,30574,13,628,2,2,2,2,2,2,2,2,1,1,4,4,3,2,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21119,101938,59,804,3,3,5,3,2,5,5,3,3,3,3,3,3,5,5,4.0,1,0,1,0,1,0,1,0,0,satisfied
21120,124658,39,399,1,1,1,1,4,1,4,4,5,2,5,3,4,4,7,4.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
21121,14123,48,528,2,3,2,2,3,1,5,5,5,2,5,4,5,4,0,0.0,0,1,1,0,0,1,1,0,0,neutral or dissatisfied
21122,121317,12,1009,4,4,4,4,1,4,1,1,4,2,5,4,5,1,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
21123,87964,41,406,1,1,1,1,2,5,5,4,4,5,4,4,4,5,74,66.0,0,1,1,0,1,0,1,0,0,satisfied
21124,117459,41,1107,3,0,3,1,3,3,3,3,3,4,4,3,4,3,21,5.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21125,89895,29,1501,4,1,1,1,4,3,4,4,3,5,4,1,3,4,5,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
21126,123980,48,184,5,5,5,5,2,5,4,5,5,5,5,4,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21127,74380,47,1464,2,2,2,2,4,4,5,5,5,5,5,4,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21128,41790,52,2780,4,4,4,4,1,5,1,5,5,5,5,1,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21129,78913,68,980,3,4,3,1,2,4,4,2,2,3,2,5,2,4,6,3.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21130,125580,80,226,2,2,2,2,2,5,5,5,5,5,5,5,5,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21131,25020,27,907,1,1,1,4,3,1,3,3,2,3,3,1,3,3,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
21132,76925,32,1823,4,4,1,4,4,4,4,4,4,5,5,5,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21133,100688,41,628,2,5,2,5,2,2,2,2,5,5,5,3,4,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21134,16180,21,277,2,0,2,5,5,2,5,5,2,2,1,5,5,5,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
21135,101125,43,3744,3,1,3,3,1,3,3,3,3,3,3,2,3,2,45,43.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
21136,118168,13,1440,0,5,0,4,5,0,5,5,4,3,5,3,4,5,0,0.0,0,1,0,1,1,0,1,0,0,satisfied
21137,69285,51,733,2,5,1,3,4,1,4,4,3,1,3,5,1,4,2,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21138,1384,52,140,4,3,3,3,5,2,3,4,4,4,4,2,4,3,0,0.0,1,0,1,0,1,0,0,0,1,satisfied
21139,123793,23,544,2,0,2,2,1,2,1,1,3,2,4,4,5,1,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
21140,3916,30,213,1,4,0,3,2,0,2,2,5,4,5,4,5,2,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21141,63525,32,2861,3,3,3,3,4,4,4,4,5,5,5,4,4,4,382,372.0,1,0,1,0,1,0,1,0,0,satisfied
21142,32949,25,216,2,3,2,3,2,2,2,2,3,4,3,3,3,2,53,54.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21143,62934,42,3331,2,2,2,2,3,5,5,5,5,5,5,4,5,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21144,89029,43,1892,2,2,2,2,5,5,4,4,4,4,4,3,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
21145,65001,36,224,4,4,4,4,4,4,4,4,5,5,1,4,4,4,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
21146,94463,41,2021,0,5,0,1,5,4,4,4,4,3,3,5,4,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21147,53460,35,2442,1,2,1,1,1,1,1,1,3,3,3,1,1,1,0,0.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
21148,78706,42,528,4,4,4,4,2,4,5,4,4,4,4,4,4,3,2,0.0,0,1,1,0,1,0,1,0,0,satisfied
21149,69843,31,1055,3,5,4,1,5,4,5,5,4,5,4,5,4,5,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21150,38221,65,1121,4,2,4,3,3,3,4,4,4,4,3,3,4,3,0,0.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
21151,72340,60,985,2,5,5,5,1,2,3,2,2,2,2,4,2,2,19,33.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
21152,14915,49,315,2,2,2,4,2,5,5,3,5,4,4,5,3,5,158,169.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21153,76609,24,481,5,4,4,3,1,4,1,1,3,5,4,3,5,1,1,0.0,1,0,0,1,1,0,0,1,0,satisfied
21154,121745,59,1475,3,5,3,3,5,4,5,3,3,3,3,3,3,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
21155,33521,36,228,4,4,4,4,2,4,2,2,3,3,4,5,4,2,0,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
21156,94254,60,341,0,0,0,1,3,5,4,1,1,1,1,5,1,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
21157,43066,23,236,5,5,5,4,3,5,3,3,4,3,3,1,5,3,0,0.0,0,1,0,1,1,0,1,0,0,satisfied
21158,59542,28,854,3,3,3,3,4,4,4,4,5,4,4,3,4,4,7,2.0,0,1,1,0,1,0,1,0,0,satisfied
21159,68291,21,806,1,5,1,2,2,1,2,2,3,1,5,2,4,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
21160,59722,29,854,3,4,4,4,3,3,3,3,1,1,3,3,3,3,0,0.0,1,0,1,0,1,0,0,0,1,neutral or dissatisfied
21161,16539,54,1134,5,2,2,2,2,5,3,5,5,5,5,2,5,3,69,81.0,1,0,1,0,1,0,0,1,0,satisfied
